excel_id,session_id,turn_index,expected_action,depends_on_turn,turn_type,user_message,gold_sql
3197,TestMultiturn65,1,EXECUTE_SQL,,seed_sql,¿Cuántos saldos por pagar hay por cada valor de la columna default_interest_id? Gracias.,"SELECT t.default_interest_id AS default_interest_id, COUNT(*) AS registros FROM ""account_payable"".""balance"" AS t WHERE t.member_id = $1 GROUP BY t.default_interest_id ORDER BY registros DESC LIMIT 100;"
3198,TestMultiturn65,2,NO_SQL,1,ns_explica,¿Me puedes explicar qué significa ese dato?,
3199,TestMultiturn65,3,NO_SQL,,ns_opinion,¿Ese número te parece normal para un negocio como el mío?,
3200,TestMultiturn65,4,EXECUTE_SQL,1,ctx_top5,"De ese resultado, muéstrame solo los primeros 5.","SELECT t.default_interest_id AS default_interest_id, COUNT(*) AS registros FROM ""account_payable"".""balance"" AS t WHERE t.member_id = $1 GROUP BY t.default_interest_id ORDER BY registros DESC LIMIT 5;"
3201,TestMultiturn65,5,EXECUTE_SQL,1,ctx_max,"De ese resultado, ¿cuál tiene el valor más alto?","SELECT t.default_interest_id AS default_interest_id, COUNT(*) AS registros FROM ""account_payable"".""balance"" AS t WHERE t.member_id = $1 GROUP BY t.default_interest_id ORDER BY registros DESC ORDER BY registros DESC LIMIT 1;"
3202,TestMultiturn66,1,EXECUTE_SQL,,seed_sql,"Necesito el total del valor del descuento y el número de cuentas por pagar - return invoice, agrupado por condicion comercial (muéstrame el nombre del condicion comercial). Es urgente.","SELECT r.name AS condicion_comercial, SUM(t.discount_value) AS total_discount_value, COUNT(*) AS registros FROM ""account_payable"".""return_invoice"" AS t JOIN ""account_payable"".""commercial_condition"" AS r ON t.commercial_condition_id = r.id WHERE t.member_id = $1 AND t.audit_status <> 'D' GROUP BY r.id, r.name ORDER BY total_discount_value DESC LIMIT 100;"
3203,TestMultiturn66,2,NO_SQL,,ns_identidad,¿Y tú quién eres exactamente?,
3204,TestMultiturn66,3,EXECUTE_SQL,1,ctx_top5,"De ese resultado, muéstrame solo los primeros 5.","SELECT r.name AS condicion_comercial, SUM(t.discount_value) AS total_discount_value, COUNT(*) AS registros FROM ""account_payable"".""return_invoice"" AS t JOIN ""account_payable"".""commercial_condition"" AS r ON t.commercial_condition_id = r.id WHERE t.member_id = $1 AND t.audit_status <> 'D' GROUP BY r.id, r.name ORDER BY total_discount_value DESC LIMIT 5;"
3205,TestMultiturn66,4,EXECUTE_SQL,,switch_sql,"Ahora, cambiando de tema: indícame la cantidad de facturas de compra junto con la suma del valor del descuento y del subtotal. Gracias.","SELECT COUNT(*) AS cantidad, SUM(discount_value) AS total_discount_value, SUM(subtotal) AS total_subtotal FROM ""account_payable"".""invoice"" WHERE member_id = $1 AND audit_status <> 'D' LIMIT 100;"
3206,TestMultiturn66,5,EXECUTE_SQL,4,ctx_promedio,"Y en vez de la suma, dame el promedio.","SELECT COUNT(*) AS cantidad, AVG(discount_value) AS total_discount_value, SUM(subtotal) AS total_subtotal FROM ""account_payable"".""invoice"" WHERE member_id = $1 AND audit_status <> 'D' LIMIT 100;"
3207,TestMultiturn66,6,CLARIFY,,cl_siempre,Muéstrame lo de siempre.,
3208,TestMultiturn66,7,NO_SQL,,ns_saludo,"Hola, buenas, ¿cómo vas?",
3209,TestMultiturn66,8,EXECUTE_SQL,4,ctx_max,"De ese resultado, ¿cuál tiene el valor más alto?","SELECT COUNT(*) AS cantidad, SUM(discount_value) AS total_discount_value, SUM(subtotal) AS total_subtotal FROM ""account_payable"".""invoice"" WHERE member_id = $1 AND audit_status <> 'D' ORDER BY cantidad DESC LIMIT 1;"
3210,TestMultiturn66,9,EXECUTE_SQL,4,ctx_orden,Ordena ese resultado de mayor a menor.,"SELECT COUNT(*) AS cantidad, SUM(discount_value) AS total_discount_value, SUM(subtotal) AS total_subtotal FROM ""account_payable"".""invoice"" WHERE member_id = $1 AND audit_status <> 'D' ORDER BY cantidad DESC LIMIT 100;"
3211,TestMultiturn67,1,EXECUTE_SQL,,seed_sql,¿Cuántos cuentas por pagar - configuration tengo registrados? Gracias.,"SELECT COUNT(*) FROM ""account_payable"".""configuration"" WHERE member_id = $1 AND audit_status <> 'D' LIMIT 100;"
3212,TestMultiturn67,2,EXECUTE_SQL,1,ctx_total,¿Cuántos registros dio ese resultado en total?,"SELECT COUNT(*) AS total_registros FROM ( SELECT COUNT(*) FROM ""account_payable"".""configuration"" WHERE member_id = $1 AND audit_status <> 'D' ) AS sub;"
3213,TestMultiturn67,3,NO_SQL,,ns_offtopic,"Oye, ¿y me recomiendas algo para almorzar hoy?",
3214,TestMultiturn67,4,CLARIFY,,cl_otro,"Y lo otro también, porfa.",
3215,TestMultiturn67,5,EXECUTE_SQL,1,ctx_top5,"De ese resultado, muéstrame solo los primeros 5.","SELECT COUNT(*) FROM ""account_payable"".""configuration"" WHERE member_id = $1 AND audit_status <> 'D' LIMIT 5;"
3216,TestMultiturn67,6,EXECUTE_SQL,1,ctx_total,¿Cuántos registros dio ese resultado en total?,"SELECT COUNT(*) AS total_registros FROM ( SELECT COUNT(*) FROM ""account_payable"".""configuration"" WHERE member_id = $1 AND audit_status <> 'D' ) AS sub;"
3217,TestMultiturn68,1,EXECUTE_SQL,,seed_sql,"Para mi empresa, quiero ver por cada tercero la suma del valor del activo y cuántos registros hay en activos fijos. Es urgente.","SELECT t.stakeholder_id AS stakeholder_id, SUM(t.asset_value) AS total_asset_value, COUNT(*) AS registros FROM ""fixed_asset"".""asset_addition"" AS t WHERE t.member_id = $1 AND t.audit_status <> 'D' GROUP BY t.stakeholder_id ORDER BY total_asset_value DESC LIMIT 100;"
3218,TestMultiturn68,2,NO_SQL,,ns_ok,"Perfecto, entendido.",
3219,TestMultiturn68,3,EXECUTE_SQL,1,ctx_max,"De ese resultado, ¿cuál tiene el valor más alto?","SELECT t.stakeholder_id AS stakeholder_id, SUM(t.asset_value) AS total_asset_value, COUNT(*) AS registros FROM ""fixed_asset"".""asset_addition"" AS t WHERE t.member_id = $1 AND t.audit_status <> 'D' GROUP BY t.stakeholder_id ORDER BY total_asset_value DESC ORDER BY total_asset_value DESC LIMIT 1;"
3220,TestMultiturn68,4,EXECUTE_SQL,1,ctx_total,¿Cuántos registros dio ese resultado en total?,"SELECT COUNT(*) AS total_registros FROM ( SELECT t.stakeholder_id AS stakeholder_id, SUM(t.asset_value) AS total_asset_value, COUNT(*) AS registros FROM ""fixed_asset"".""asset_addition"" AS t WHERE t.member_id = $1 AND t.audit_status <> 'D' GROUP BY t.stakeholder_id ORDER BY total_asset_value DESC ) AS sub;"
3221,TestMultiturn68,5,EXECUTE_SQL,1,ctx_promedio,"Y en vez de la suma, dame el promedio.","SELECT t.stakeholder_id AS stakeholder_id, AVG(t.asset_value) AS total_asset_value, COUNT(*) AS registros FROM ""fixed_asset"".""asset_addition"" AS t WHERE t.member_id = $1 AND t.audit_status <> 'D' GROUP BY t.stakeholder_id ORDER BY total_asset_value DESC LIMIT 100;"
3222,TestMultiturn68,6,EXECUTE_SQL,1,ctx_orden,Ordena ese resultado de mayor a menor.,"SELECT t.stakeholder_id AS stakeholder_id, SUM(t.asset_value) AS total_asset_value, COUNT(*) AS registros FROM ""fixed_asset"".""asset_addition"" AS t WHERE t.member_id = $1 AND t.audit_status <> 'D' GROUP BY t.stakeholder_id ORDER BY total_asset_value DESC ORDER BY total_asset_value DESC LIMIT 100;"
3223,TestMultiturn68,7,NO_SQL,,ns_gracias,"Listo, muchas gracias, justo lo que necesitaba.",
3224,TestMultiturn68,8,EXECUTE_SQL,,switch_sql,"Ahora, cambiando de tema: ¿Cuál es la suma total del campo note_value en cuentas por cobrar - note detail? Es urgente.","SELECT SUM(note_value) AS total_note_value FROM ""account_receivable"".""note_detail"" WHERE member_id = $1 AND audit_status <> 'D' LIMIT 100;"
3225,TestMultiturn68,9,CLARIFY,,cl_comparar,Compáralo.,
3226,TestMultiturn68,10,CLARIFY,,cl_vago,Dame los datos.,
3227,TestMultiturn69,1,NO_SQL,,ns_saludo,"Hola, buenos días.",
3228,TestMultiturn69,2,EXECUTE_SQL,,seed_sql,"Suministrame los primeros 3 cuentas por pagar - discount type que se crearon en el sistema, con el nombre y la fecha de creación. Por favor.","SELECT name, created_at FROM ""account_payable"".""discount_type"" WHERE member_id = $1 AND audit_status <> 'D' ORDER BY created_at ASC LIMIT 3;"
3229,TestMultiturn69,3,EXECUTE_SQL,2,ctx_top5,"De ese resultado, muéstrame solo los primeros 5.","SELECT name, created_at FROM ""account_payable"".""discount_type"" WHERE member_id = $1 AND audit_status <> 'D' ORDER BY created_at ASC LIMIT 5;"
3230,TestMultiturn69,4,NO_SQL,,ns_gracias,"Listo, muchas gracias, justo lo que necesitaba.",
3231,TestMultiturn69,5,EXECUTE_SQL,2,ctx_total,¿Cuántos registros dio ese resultado en total?,"SELECT COUNT(*) AS total_registros FROM ( SELECT name, created_at FROM ""account_payable"".""discount_type"" WHERE member_id = $1 AND audit_status <> 'D' ORDER BY created_at ASC ) AS sub;"
3232,TestMultiturn70,1,EXECUTE_SQL,,seed_sql,¿Cuál es el nombre del transporte - stakeholder branch con código 1435? Es urgente.,"SELECT name FROM ""national_transport"".""stakeholder_branch"" WHERE member_id = $1 AND audit_status <> 'D' AND code = '1435' LIMIT 100;"
3233,TestMultiturn70,2,CLARIFY,,cl_comparar,Compáralo.,
3234,TestMultiturn70,3,EXECUTE_SQL,1,ctx_total,¿Cuántos registros dio ese resultado en total?,"SELECT COUNT(*) AS total_registros FROM ( SELECT name FROM ""national_transport"".""stakeholder_branch"" WHERE member_id = $1 AND audit_status <> 'D' AND code = '1435' ) AS sub;"
3235,TestMultiturn70,4,EXECUTE_SQL,1,ctx_top5,"De ese resultado, muéstrame solo los primeros 5.","SELECT name FROM ""national_transport"".""stakeholder_branch"" WHERE member_id = $1 AND audit_status <> 'D' AND code = '1435' LIMIT 5;"
3236,TestMultiturn70,5,CLARIFY,,cl_eso,¿Y eso cómo va?,
3237,TestMultiturn70,6,NO_SQL,,ns_gracias,"Listo, muchas gracias, justo lo que necesitaba.",
3238,TestMultiturn70,7,NO_SQL,,ns_capacidad,¿Qué otras cosas puedes consultar de mi empresa?,
3239,TestMultiturn70,8,CLARIFY,,cl_vago,Dame los datos.,
3240,TestMultiturn70,9,EXECUTE_SQL,1,ctx_total,¿Cuántos registros dio ese resultado en total?,"SELECT COUNT(*) AS total_registros FROM ( SELECT name FROM ""national_transport"".""stakeholder_branch"" WHERE member_id = $1 AND audit_status <> 'D' AND code = '1435' ) AS sub;"
3241,TestMultiturn70,10,EXECUTE_SQL,1,ctx_top5,"De ese resultado, muéstrame solo los primeros 5.","SELECT name FROM ""national_transport"".""stakeholder_branch"" WHERE member_id = $1 AND audit_status <> 'D' AND code = '1435' LIMIT 5;"
3242,TestMultiturn71,1,EXECUTE_SQL,,seed_sql,"Dame el total del valor credito de los treasury - income account cuyo sucursal contiene 'OFICINA' en el nombre, agrupado por sucursal. Gracias.","SELECT r.name AS sucursal, SUM(t.value_credit) AS total_value_credit, COUNT(*) AS registros FROM ""treasury"".""income_account"" AS t JOIN ""core"".""branch_office"" AS r ON t.branch_office_id = r.id WHERE t.member_id = $1 AND t.audit_status <> 'D' AND r.name ILIKE '%OFICINA%' GROUP BY r.id, r.name ORDER BY total_value_credit DESC LIMIT 100;"
3243,TestMultiturn71,2,CLARIFY,,cl_siempre,Muéstrame lo de siempre.,
3244,TestMultiturn71,3,NO_SQL,,ns_capacidad,¿Qué otras cosas puedes consultar de mi empresa?,
3245,TestMultiturn71,4,EXECUTE_SQL,1,ctx_max,"De ese resultado, ¿cuál tiene el valor más alto?","SELECT r.name AS sucursal, SUM(t.value_credit) AS total_value_credit, COUNT(*) AS registros FROM ""treasury"".""income_account"" AS t JOIN ""core"".""branch_office"" AS r ON t.branch_office_id = r.id WHERE t.member_id = $1 AND t.audit_status <> 'D' AND r.name ILIKE '%OFICINA%' GROUP BY r.id, r.name ORDER BY total_value_credit DESC ORDER BY total_value_credit DESC LIMIT 1;"
3246,TestMultiturn71,5,EXECUTE_SQL,1,ctx_orden,Ordena ese resultado de mayor a menor.,"SELECT r.name AS sucursal, SUM(t.value_credit) AS total_value_credit, COUNT(*) AS registros FROM ""treasury"".""income_account"" AS t JOIN ""core"".""branch_office"" AS r ON t.branch_office_id = r.id WHERE t.member_id = $1 AND t.audit_status <> 'D' AND r.name ILIKE '%OFICINA%' GROUP BY r.id, r.name ORDER BY total_value_credit DESC ORDER BY total_value_credit DESC LIMIT 100;"
3247,TestMultiturn72,1,EXECUTE_SQL,,seed_sql,"Quiero saber, por cada metodo de pago, la suma del valor neto y la cantidad de pos - session payment asociados; incluye el nombre del metodo de pago.","SELECT r.name AS metodo_de_pago, SUM(t.net_amount) AS total_net_amount, COUNT(*) AS registros FROM ""pos"".""session_payment"" AS t JOIN ""treasury"".""payment_method"" AS r ON t.payment_method_id = r.id WHERE t.member_id = $1 AND t.audit_status <> 'D' GROUP BY r.id, r.name ORDER BY total_net_amount DESC LIMIT 100;"
3248,TestMultiturn72,2,CLARIFY,,cl_otro,"Y lo otro también, porfa.",
3249,TestMultiturn72,3,EXECUTE_SQL,1,ctx_top5,"De ese resultado, muéstrame solo los primeros 5.","SELECT r.name AS metodo_de_pago, SUM(t.net_amount) AS total_net_amount, COUNT(*) AS registros FROM ""pos"".""session_payment"" AS t JOIN ""treasury"".""payment_method"" AS r ON t.payment_method_id = r.id WHERE t.member_id = $1 AND t.audit_status <> 'D' GROUP BY r.id, r.name ORDER BY total_net_amount DESC LIMIT 5;"
3250,TestMultiturn72,4,EXECUTE_SQL,1,ctx_max,"De ese resultado, ¿cuál tiene el valor más alto?","SELECT r.name AS metodo_de_pago, SUM(t.net_amount) AS total_net_amount, COUNT(*) AS registros FROM ""pos"".""session_payment"" AS t JOIN ""treasury"".""payment_method"" AS r ON t.payment_method_id = r.id WHERE t.member_id = $1 AND t.audit_status <> 'D' GROUP BY r.id, r.name ORDER BY total_net_amount DESC ORDER BY total_net_amount DESC LIMIT 1;"
3251,TestMultiturn72,5,NO_SQL,,ns_identidad,¿Y tú quién eres exactamente?,
3252,TestMultiturn73,1,NO_SQL,,ns_saludo,"Hola, buenos días.",
3253,TestMultiturn73,2,EXECUTE_SQL,,seed_sql,¿Cuántos integration - syncronize configuration hay por cada valor de la columna provider_id?,"SELECT t.provider_id AS provider_id, COUNT(*) AS registros FROM ""integration"".""syncronize_configuration"" AS t WHERE t.member_id = $1 AND t.audit_status <> 'D' GROUP BY t.provider_id ORDER BY registros DESC LIMIT 100;"
3254,TestMultiturn73,3,EXECUTE_SQL,2,ctx_max,"De ese resultado, ¿cuál tiene el valor más alto?","SELECT t.provider_id AS provider_id, COUNT(*) AS registros FROM ""integration"".""syncronize_configuration"" AS t WHERE t.member_id = $1 AND t.audit_status <> 'D' GROUP BY t.provider_id ORDER BY registros DESC ORDER BY registros DESC LIMIT 1;"
3255,TestMultiturn73,4,NO_SQL,,ns_opinion,¿Ese número te parece normal para un negocio como el mío?,
3256,TestMultiturn73,5,EXECUTE_SQL,2,ctx_total,¿Cuántos registros dio ese resultado en total?,"SELECT COUNT(*) AS total_registros FROM ( SELECT t.provider_id AS provider_id, COUNT(*) AS registros FROM ""integration"".""syncronize_configuration"" AS t WHERE t.member_id = $1 AND t.audit_status <> 'D' GROUP BY t.provider_id ORDER BY registros DESC ) AS sub;"
3257,TestMultiturn73,6,EXECUTE_SQL,2,ctx_orden,Ordena ese resultado de mayor a menor.,"SELECT t.provider_id AS provider_id, COUNT(*) AS registros FROM ""integration"".""syncronize_configuration"" AS t WHERE t.member_id = $1 AND t.audit_status <> 'D' GROUP BY t.provider_id ORDER BY registros DESC ORDER BY registros DESC LIMIT 100;"
3258,TestMultiturn74,1,EXECUTE_SQL,,seed_sql,¿Cuántos fixed_asset - group revaluation f class tengo por cada cuenta contable? Muéstrame el nombre del cuenta contable. Es urgente.,"SELECT r.name AS cuenta_contable, COUNT(*) AS registros FROM ""fixed_asset"".""group_revaluation_f_class"" AS t JOIN ""accounting"".""account"" AS r ON t.account_id = r.id WHERE t.member_id = $1 AND t.audit_status <> 'D' GROUP BY r.name ORDER BY registros DESC LIMIT 100;"
3259,TestMultiturn74,2,NO_SQL,,ns_identidad,¿Y tú quién eres exactamente?,
3260,TestMultiturn74,3,CLARIFY,,cl_comparar,Compáralo.,
3261,TestMultiturn74,4,EXECUTE_SQL,,switch_sql,"Ahora, cambiando de tema: ¿Cuántos clientes tengo por cada tipo de descuento? Muéstrame el nombre del tipo de descuento. Cuando puedas.","SELECT r.name AS tipo_de_descuento, COUNT(*) AS registros FROM ""account_receivable"".""customer_detail"" AS t JOIN ""account_receivable"".""discount_type"" AS r ON t.discount_type_id = r.id WHERE t.member_id = $1 AND t.audit_status <> 'D' GROUP BY r.name ORDER BY registros DESC LIMIT 100;"
3262,TestMultiturn74,5,EXECUTE_SQL,4,ctx_top5,"De ese resultado, muéstrame solo los primeros 5.","SELECT r.name AS tipo_de_descuento, COUNT(*) AS registros FROM ""account_receivable"".""customer_detail"" AS t JOIN ""account_receivable"".""discount_type"" AS r ON t.discount_type_id = r.id WHERE t.member_id = $1 AND t.audit_status <> 'D' GROUP BY r.name ORDER BY registros DESC LIMIT 5;"
3263,TestMultiturn74,6,EXECUTE_SQL,4,ctx_orden,Ordena ese resultado de mayor a menor.,"SELECT r.name AS tipo_de_descuento, COUNT(*) AS registros FROM ""account_receivable"".""customer_detail"" AS t JOIN ""account_receivable"".""discount_type"" AS r ON t.discount_type_id = r.id WHERE t.member_id = $1 AND t.audit_status <> 'D' GROUP BY r.name ORDER BY registros DESC ORDER BY registros DESC LIMIT 100;"
3264,TestMultiturn75,1,EXECUTE_SQL,,seed_sql,"Oye, ¿cuántos cuentas contables tienen 'OFICINA' dentro de su nombre? Muchas gracias.","SELECT COUNT(*) FROM ""accounting"".""account"" WHERE member_id = $1 AND audit_status <> 'D' AND name ILIKE '%OFICINA%' LIMIT 100;"
3265,TestMultiturn75,2,NO_SQL,,ns_offtopic,"Oye, ¿y me recomiendas algo para almorzar hoy?",
3266,TestMultiturn75,3,EXECUTE_SQL,1,ctx_total,¿Cuántos registros dio ese resultado en total?,"SELECT COUNT(*) AS total_registros FROM ( SELECT COUNT(*) FROM ""accounting"".""account"" WHERE member_id = $1 AND audit_status <> 'D' AND name ILIKE '%OFICINA%' ) AS sub;"
3267,TestMultiturn75,4,EXECUTE_SQL,1,ctx_top5,"De ese resultado, muéstrame solo los primeros 5.","SELECT COUNT(*) FROM ""accounting"".""account"" WHERE member_id = $1 AND audit_status <> 'D' AND name ILIKE '%OFICINA%' LIMIT 5;"
3268,TestMultiturn75,5,EXECUTE_SQL,1,ctx_top5,"De ese resultado, muéstrame solo los primeros 5.","SELECT COUNT(*) FROM ""accounting"".""account"" WHERE member_id = $1 AND audit_status <> 'D' AND name ILIKE '%OFICINA%' LIMIT 5;"
3269,TestMultiturn75,6,CLARIFY,,cl_comparar,Compáralo.,
3270,TestMultiturn75,7,CLARIFY,,cl_vago,Dame los datos.,
3271,TestMultiturn76,1,EXECUTE_SQL,,seed_sql,"Necesito un reporte de libros de activos fijos: la suma de la depreciacion acumulada y el número de registros, agrupado por cada valor de la columna revaluation_distribution_id. Cuando puedas.","SELECT t.revaluation_distribution_id AS revaluation_distribution_id, SUM(t.accumulated_depreciation) AS total_accumulated_depreciation, COUNT(*) AS registros FROM ""fixed_asset"".""asset_book"" AS t WHERE t.member_id = $1 AND t.audit_status <> 'D' GROUP BY t.revaluation_distribution_id ORDER BY total_accumulated_depreciation DESC LIMIT 100;"
3272,TestMultiturn76,2,EXECUTE_SQL,1,ctx_max,"De ese resultado, ¿cuál tiene el valor más alto?","SELECT t.revaluation_distribution_id AS revaluation_distribution_id, SUM(t.accumulated_depreciation) AS total_accumulated_depreciation, COUNT(*) AS registros FROM ""fixed_asset"".""asset_book"" AS t WHERE t.member_id = $1 AND t.audit_status <> 'D' GROUP BY t.revaluation_distribution_id ORDER BY total_accumulated_depreciation DESC ORDER BY total_accumulated_depreciation DESC LIMIT 1;"
